amount,amountCreditDebitIndicator,effectiveDate,glAccountNumber,jeHeaderDescription,journalId,journalIdLineNumber,transactionId,transactionTypeDescription,transactionType,reversalReason,isNegativePostingIndicator,reversalID,reversalType,reversalFiscalYear,isInterCoFlag,clearingDocumentNumber,clearingDate,customerNumber,vendorNumber,documentStatus,documentDate,documentType,transactionKey,accountType,referenceTransaction,businessTransactionCode,postingKey,isClearing,referenceSubledgerDocumentNumber,transactionCode,amountCurrency,approvedBy,approvedDateTime,businessUnitCode,enteredBy,enteredDateTime,fiscalYear,jeLineDescription,journalEntryType,lastModifiedBy,lastModifiedDate,localAmount,localAmountCurrency,period,reportingAmount,reportingAmountCurrency,reversalIndicator,reversalJournalId,segment01,segment02,segment03,segment04,segment05,sourceId,tags,taxCode,userDefined1,userDefined2
1655.13,D,2021-03-05T00:00:00Z,14100,0000003087,17747,1,003-07-0000017747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI / TOT006,,,,,,3,,,,,,,,,,,,,,
1961.55,D,2021-03-05T00:00:00Z,14100,0000003088,17748,1,003-07-0000017748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI / GEO001,,,,,,3,,,,,,,,,,,,,,
1226.28,D,2021-03-05T00:00:00Z,14100,0000003089,17749,1,003-07-0000017749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI / NOV001,,,,,,3,,,,,,,,,,,,,,
701.01,D,2021-03-05T00:00:00Z,14100,0000003090,17750,1,003-07-0000017750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI / KIT002,,,,,,3,,,,,,,,,,,,,,
4099.11,D,2021-03-05T00:00:00Z,14100,0000003091,17751,1,003-07-0000017751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI / MAX001,,,,,,3,,,,,,,,,,,,,,
1418.13,D,2021-03-05T00:00:00Z,14100,0000003092,17752,1,003-07-0000017752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI / STY001,,,,,,3,,,,,,,,,,,,,,
724.36,D,2021-03-05T00:00:00Z,14100,0000003093,17753,1,003-07-0000017753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI / STY001,,,,,,3,,,,,,,,,,,,,,
1837.22,D,2021-03-05T00:00:00Z,14100,0000003094,17754,1,003-07-0000017754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI / SHI001,,,,,,3,,,,,,,,,,,,,,
4574.69,D,2021-03-05T00:00:00Z,14100,0000003095,17755,1,003-07-0000017755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI / ROS001,,,,,,3,,,,,,,,,,,,,,
4676.62,D,2021-03-05T00:00:00Z,14100,0000003096,17756,1,003-07-0000017756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI / TOT001,,,,,,3,,,,,,,,,,,,,,
6415.75,D,2021-03-05T00:00:00Z,14100,0000003097,17757,1,003-07-0000017757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI / FES001,,,,,,3,,,,,,,,,,,,,,
4242.08,D,2021-03-05T00:00:00Z,14100,0000003098,17758,1,003-07-0000017758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI / FES001,,,,,,3,,,,,,,,,,,,,,
2345.18,D,2021-03-05T00:00:00Z,14100,0000003099,17759,1,003-07-0000017759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI / FES001,,,,,,3,,,,,,,,,,,,,,
8238.22,D,2021-03-05T00:00:00Z,14100,0000003100,17760,1,003-07-0000017760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI / FES001,,,,,,3,,,,,,,,,,,,,,
1172.3,D,2021-03-05T00:00:00Z,14100,0000003101,17761,1,003-07-0000017761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI / FES001,,,,,,3,,,,,,,,,,,,,,
3331.13,D,2021-03-05T00:00:00Z,14100,0000003102,17762,1,003-07-0000017762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI / FES001,,,,,,3,,,,,,,,,,,,,,
5174.42,D,2021-03-05T00:00:00Z,14100,0000003103,17763,1,003-07-0000017763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI / FES001,,,,,,3,,,,,,,,,,,,,,
5201.49,D,2021-03-05T00:00:00Z,14100,0000003104,17764,1,003-07-0000017764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI / FES001,,,,,,3,,,,,,,,,,,,,,
-702.33,C,2021-03-05T00:00:00Z,14100,0000000072,17765,1,003-07-0000017765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SC / LON006,,,,,,3,,,,,,,,,,,,,,
-105.36,C,2021-03-05T00:00:00Z,14100,0000000073,17766,1,003-07-0000017766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SC / MAN010,,,,,,3,,,,,,,,,,,,,,
-187.3,C,2021-03-05T00:00:00Z,14100,0000000074,17767,1,003-07-0000017767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SC / LON005,,,,,,3,,,,,,,,,,,,,,
-300.27,C,2021-03-05T00:00:00Z,14100,0000000075,17768,1,003-07-0000017768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SC / LON003,,,,,,3,,,,,,,,,,,,,,
-158.03,C,2021-03-05T00:00:00Z,14100,0000000076,17769,1,003-07-0000017769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SC / MAN008,,,,,,3,,,,,,,,,,,,,,
-25.23,C,2021-03-05T00:00:00Z,14100,0000000077,17770,1,003-07-0000017770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SC / LON010,,,,,,3,,,,,,,,,,,,,,
-50.95,C,2021-03-05T00:00:00Z,14100,0000000078,17771,1,003-07-0000017771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SC / NOV001,,,,,,3,,,,,,,,,,,,,,
351.19,D,2021-03-12T00:00:00Z,14100,0000003105,18071,1,003-07-0000018071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI / MAN004,,,,,,3,,,,,,,,,,,,,,
152.18,D,2021-03-12T00:00:00Z,14100,0000003106,18072,1,003-07-0000018072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI / MAN009,,,,,,3,,,,,,,,,,,,,,
7739.0,D,2021-03-12T00:00:00Z,14100,0000003107,18073,1,003-07-0000018073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI / MAN010,,,,,,3,,,,,,,,,,,,,,
4709.66,D,2021-03-12T00:00:00Z,14100,0000003108,18074,1,003-07-0000018074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI / MAN004,,,,,,3,,,,,,,,,,,,,,
1532.46,D,2021-03-12T00:00:00Z,14100,0000003109,18075,1,003-07-0000018075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI / MAN010,,,,,,3,,,,,,,,,,,,,,
1282.54,D,2021-03-12T00:00:00Z,14100,0000003110,18076,1,003-07-0000018076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI / MAN002,,,,,,3,,,,,,,,,,,,,,
5635.6,D,2021-03-12T00:00:00Z,14100,0000003111,18077,1,003-07-0000018077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI / MAN004,,,,,,3,,,,,,,,,,,,,,
3746.21,D,2021-03-12T00:00:00Z,14100,0000003112,18078,1,003-07-0000018078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI / MAN007,,,,,,3,,,,,,,,,,,,,,
2301.15,D,2021-03-12T00:00:00Z,14100,0000003113,18079,1,003-07-0000018079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI / MAN003,,,,,,3,,,,,,,,,,,,,,
1855.03,D,2021-03-12T00:00:00Z,14100,0000003114,18080,1,003-07-0000018080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI / MAN001,,,,,,3,,,,,,,,,,,,,,
2528.54,D,2021-03-12T00:00:00Z,14100,0000003115,18081,1,003-07-0000018081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI / MAN007,,,,,,3,,,,,,,,,,,,,,
2187.08,D,2021-03-12T00:00:00Z,14100,0000003116,18082,1,003-07-0000018082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI / MAN004,,,,,,3,,,,,,,,,,,,,,
2511.63,D,2021-03-12T00:00:00Z,14100,0000003117,18083,1,003-07-0000018083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI / MAN006,,,,,,3,,,,,,,,,,,,,,
5835.04,D,2021-03-12T00:00:00Z,14100,0000003118,18084,1,003-07-0000018084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI / MAN001,,,,,,3,,,,,,,,,,,,,,
2809.5,D,2021-03-12T00:00:00Z,14100,0000003119,18085,1,003-07-0000018085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI / MAN010,,,,,,3,,,,,,,,,,,,,,
1856.61,D,2021-03-12T00:00:00Z,14100,0000003120,18086,1,003-07-0000018086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI / LON006,,,,,,3,,,,,,,,,,,,,,
6322.54,D,2021-03-12T00:00:00Z,14100,0000003121,18087,1,003-07-0000018087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI / LON007,,,,,,3,,,,,,,,,,,,,,
2364.62,D,2021-03-12T00:00:00Z,14100,0000003122,18088,1,003-07-0000018088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI / LON010,,,,,,3,,,,,,,,,,,,,,
1776.95,D,2021-03-12T00:00:00Z,14100,0000003123,18089,1,003-07-0000018089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI / LON004,,,,,,3,,,,,,,,,,,,,,
8165.05,D,2021-03-12T00:00:00Z,14100,0000003124,18090,1,003-07-0000018090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI / LON005,,,,,,3,,,,,,,,,,,,,,
3036.04,D,2021-03-12T00:00:00Z,14100,0000003125,18091,1,003-07-0000018091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI / LON002,,,,,,3,,,,,,,,,,,,,,
3507.19,D,2021-03-12T00:00:00Z,14100,0000003126,18092,1,003-07-0000018092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI / LON010,,,,,,3,,,,,,,,,,,,,,
590.98,D,2021-03-12T00:00:00Z,14100,0000003127,18093,1,003-07-0000018093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI / LON008,,,,,,3,,,,,,,,,,,,,,
6087.13,D,2021-03-12T00:00:00Z,14100,0000003128,18094,1,003-07-0000018094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI / LON002,,,,,,3,,,,,,,,,,,,,,
6253.79,D,2021-03-12T00:00:00Z,14100,0000003129,18095,1,003-07-0000018095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI / LON003,,,,,,3,,,,,,,,,,,,,,
182.79,D,2021-03-12T00:00:00Z,14100,0000003130,18096,1,003-07-0000018096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI / LON007,,,,,,3,,,,,,,,,,,,,,
1260.82,D,2021-03-12T00:00:00Z,14100,0000003131,18097,1,003-07-0000018097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI / LON008,,,,,,3,,,,,,,,,,,,,,
1364.69,D,2021-03-12T00:00:00Z,14100,0000003132,18098,1,003-07-0000018098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI / LON010,,,,,,3,,,,,,,,,,,,,,
433.68,D,2021-03-12T00:00:00Z,14100,0000003133,18099,1,003-07-0000018099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI / LON008,,,,,,3,,,,,,,,,,,,,,
175.83,D,2021-03-12T00:00:00Z,14100,0000003134,18100,1,003-07-0000018100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI / LON007,,,,,,3,,,,,,,,,,,,,,
5505.8,D,2021-03-12T00:00:00Z,14100,0000003135,18101,1,003-07-0000018101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI / LON001,,,,,,3,,,,,,,,,,,,,,
2173.03,D,2021-03-12T00:00:00Z,14100,0000003136,18102,1,003-07-0000018102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI / LON003,,,,,,3,,,,,,,,,,,,,,
8522.15,D,2021-03-12T00:00:00Z,14100,0000003137,18103,1,003-07-0000018103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI / BIR002,,,,,,3,,,,,,,,,,,,,,
8545.8,D,2021-03-12T00:00:00Z,14100,0000003138,18104,1,003-07-0000018104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI / BIR006,,,,,,3,,,,,,,,,,,,,,
7212.34,D,2021-03-12T00:00:00Z,14100,0000003139,18105,1,003-07-0000018105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI / BIR005,,,,,,3,,,,,,,,,,,,,,
4036.06,D,2021-03-12T00:00:00Z,14100,0000003140,18106,1,003-07-0000018106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI / BIR001,,,,,,3,,,,,,,,,,,,,,
2505.66,D,2021-03-12T00:00:00Z,14100,0000003141,18107,1,003-07-0000018107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI / BIR006,,,,,,3,,,,,,,,,,,,,,
1336.62,D,2021-03-12T00:00:00Z,14100,0000003142,18108,1,003-07-0000018108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI / BIR008,,,,,,3,,,,,,,,,,,,,,
4933.13,D,2021-03-12T00:00:00Z,14100,0000003143,18109,1,003-07-0000018109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI / BIR006,,,,,,3,,,,,,,,,,,,,,
4924.23,D,2021-03-12T00:00:00Z,14100,0000003144,18110,1,003-07-0000018110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI / BIR003,,,,,,3,,,,,,,,,,,,,,
261.22,D,2021-03-12T00:00:00Z,14100,0000003145,18111,1,003-07-0000018111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI / BIR002,,,,,,3,,,,,,,,,,,,,,
2616.39,D,2021-03-12T00:00:00Z,14100,0000003146,18112,1,003-07-0000018112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI / BIR007,,,,,,3,,,,,,,,,,,,,,
10817.25,D,2021-03-12T00:00:00Z,14100,0000003147,18113,1,003-07-0000018113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI / BIR004,,,,,,3,,,,,,,,,,,,,,
2465.62,D,2021-03-12T00:00:00Z,14100,0000003148,18114,1,003-07-0000018114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI / TOT004,,,,,,3,,,,,,,,,,,,,,
9037.6,D,2021-03-12T00:00:00Z,14100,0000003149,18115,1,003-07-0000018115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI / 1EURO,,,,,,3,,,,,,,,,,,,,,
212.05,D,2021-03-12T00:00:00Z,14100,0000003150,18116,1,003-07-0000018116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI / ONT001,,,,,,3,,,,,,,,,,,,,,
9602.51,D,2021-03-12T00:00:00Z,14100,0000003151,18117,1,003-07-0000018117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI / TOT001,,,,,,3,,,,,,,,,,,,,,
5926.98,D,2021-03-12T00:00:00Z,14100,0000003152,18118,1,003-07-0000018118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI / FUT001,,,,,,3,,,,,,,,,,,,,,
136.71,D,2021-03-12T00:00:00Z,14100,0000003153,18119,1,003-07-0000018119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI / NIE001,,,,,,3,,,,,,,,,,,,,,
1783.39,D,2021-03-12T00:00:00Z,14100,0000003154,18120,1,003-07-0000018120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI / TOT005,,,,,,3,,,,,,,,,,,,,,
2779.18,D,2021-03-12T00:00:00Z,14100,0000003155,18121,1,003-07-0000018121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI / NIE001,,,,,,3,,,,,,,,,,,,,,
3193.37,D,2021-03-12T00:00:00Z,14100,0000003156,18122,1,003-07-0000018122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI / SHI001,,,,,,3,,,,,,,,,,,,,,
1800.0,D,2021-03-12T00:00:00Z,14100,0000003157,18123,1,003-07-0000018123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI / NEW001,,,,,,3,,,,,,,,,,,,,,
-352.48,C,2021-03-12T00:00:00Z,14100,0000000079,18124,1,003-07-0000018124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SC / BET001,,,,,,3,,,,,,,,,,,,,,
-599.96,C,2021-03-12T00:00:00Z,14100,0000000080,18125,1,003-07-0000018125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SC / OTT001,,,,,,3,,,,,,,,,,,,,,
-351.16,C,2021-03-12T00:00:00Z,14100,0000000081,18126,1,003-07-0000018126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SC / ha00001,,,,,,3,,,,,,,,,,,,,,
-176.25,C,2021-03-12T00:00:00Z,14100,0000000082,18127,1,003-07-0000018127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SC / RYA001,,,,,,3,,,,,,,,,,,,,,
-705.0,C,2021-03-12T00:00:00Z,14100,0000000083,18128,1,003-07-0000018128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SC / SHI001,,,,,,3,,,,,,,,,,,,,,
-554.6,C,2021-03-12T00:00:00Z,14100,0000000084,18129,1,003-07-0000018129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SC / TOT006,,,,,,3,,,,,,,,,,,,,,
-14.17,C,2021-03-12T00:00:00Z,14100,0000000085,18130,1,003-07-0000018130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SC / LON008,,,,,,3,,,,,,,,,,,,,,
-12.69,C,2021-03-12T00:00:00Z,14100,0000000086,18131,1,003-07-0000018131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SC / WHI001,,,,,,3,,,,,,,,,,,,,,
-12.69,C,2021-03-12T00:00:00Z,14100,0000000087,18132,1,003-07-0000018132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SC / TIG001,,,,,,3,,,,,,,,,,,,,,
-36.23,C,2021-03-12T00:00:00Z,14100,0000000088,18133,1,003-07-0000018133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SC / BIR001,,,,,,3,,,,,,,,,,,,,,
-64.38,C,2021-03-12T00:00:00Z,14100,0000000089,18134,1,003-07-0000018134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SC / LON004,,,,,,3,,,,,,,,,,,,,,
-63.45,C,2021-03-12T00:00:00Z,14100,0000000090,18135,1,003-07-0000018135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SC / TOT005,,,,,,3,,,,,,,,,,,,,,
-70.5,C,2021-03-12T00:00:00Z,14100,0000000091,18136,1,003-07-0000018136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SC / TTC001,,,,,,3,,,,,,,,,,,,,,
-274.71,C,2021-03-12T00:00:00Z,14100,0000000092,18137,1,003-07-0000018137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SC / NIE001,,,,,,3,,,,,,,,,,,,,,
-218.91,C,2021-03-12T00:00:00Z,14100,0000000093,18138,1,003-07-0000018138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SC / BIR006,,,,,,3,,,,,,,,,,,,,,
-358.38,C,2021-03-12T00:00:00Z,14100,0000000094,18139,1,003-07-0000018139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SC / WHI001,,,,,,3,,,,,,,,,,,,,,
-585.31,C,2021-03-12T00:00:00Z,14100,0000000095,18140,1,003-07-0000018140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SC / LON004,,,,,,3,,,,,,,,,,,,,,
-854.81,C,2021-03-12T00:00:00Z,14100,0000000096,18141,1,003-07-0000018141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SC / TOT002,,,,,,3,,,,,,,,,,,,,,
1719.75,D,2021-03-19T00:00:00Z,14100,0000003158,18333,1,003-07-0000018333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI / MAN006,,,,,,3,,,,,,,,,,,,,,
1634.78,D,2021-03-19T00:00:00Z,14100,0000003159,18334,1,003-07-0000018334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI / MAN007,,,,,,3,,,,,,,,,,,,,,
7371.95,D,2021-03-19T00:00:00Z,14100,0000003160,18335,1,003-07-0000018335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI / MAN008,,,,,,3,,,,,,,,,,,,,,
3531.75,D,2021-03-19T00:00:00Z,14100,0000003161,18336,1,003-07-0000018336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI / MAN010,,,,,,3,,,,,,,,,,,,,,
3755.77,D,2021-03-19T00:00:00Z,14100,0000003162,18337,1,003-07-0000018337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI / MAN001,,,,,,3,,,,,,,,,,,,,,
3186.91,D,2021-03-19T00:00:00Z,14100,0000003164,18339,1,003-07-0000018339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI / MAN004,,,,,,3,,,,,,,,,,,,,,
714.08,D,2021-03-19T00:00:00Z,14100,0000003165,18340,1,003-07-0000018340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI / MAN008,,,,,,3,,,,,,,,,,,,,,
2178.88,D,2021-03-19T00:00:00Z,14100,0000003166,18341,1,003-07-0000018341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI / MAN007,,,,,,3,,,,,,,,,,,,,,
1328.61,D,2021-03-19T00:00:00Z,14100,0000003167,18342,1,003-07-0000018342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI / MAN001,,,,,,3,,,,,,,,,,,,,,
569.35,D,2021-03-19T00:00:00Z,14100,0000003168,18343,1,003-07-0000018343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI / MAN007,,,,,,3,,,,,,,,,,,,,,
4804.09,D,2021-03-19T00:00:00Z,14100,0000003169,18344,1,003-07-0000018344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI / MAN007,,,,,,3,,,,,,,,,,,,,,
10921.91,D,2021-03-19T00:00:00Z,14100,0000003170,18345,1,003-07-0000018345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI / MAN009,,,,,,3,,,,,,,,,,,,,,
2715.78,D,2021-03-19T00:00:00Z,14100,0000003171,18346,1,003-07-0000018346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI / MAN009,,,,,,3,,,,,,,,,,,,,,
5214.55,D,2021-03-19T00:00:00Z,14100,0000003172,18347,1,003-07-0000018347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI / LON005,,,,,,3,,,,,,,,,,,,,,
877.97,D,2021-03-19T00:00:00Z,14100,0000003173,18348,1,003-07-0000018348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI / LON008,,,,,,3,,,,,,,,,,,,,,
4960.56,D,2021-03-19T00:00:00Z,14100,0000003174,18349,1,003-07-0000018349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI / LON008,,,,,,3,,,,,,,,,,,,,,
1929.66,D,2021-03-19T00:00:00Z,14100,0000003175,18350,1,003-07-0000018350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI / LON005,,,,,,3,,,,,,,,,,,,,,
8812.27,D,2021-03-19T00:00:00Z,14100,0000003176,18351,1,003-07-0000018351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI / LON006,,,,,,3,,,,,,,,,,,,,,
632.14,D,2021-03-19T00:00:00Z,14100,0000003177,18352,1,003-07-0000018352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI / LON008,,,,,,3,,,,,,,,,,,,,,
6258.39,D,2021-03-19T00:00:00Z,14100,0000003178,18353,1,003-07-0000018353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI / LON007,,,,,,3,,,,,,,,,,,,,,
1755.87,D,2021-03-19T00:00:00Z,14100,0000003179,18354,1,003-07-0000018354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI / LON010,,,,,,3,,,,,,,,,,,,,,
4583.08,D,2021-03-19T00:00:00Z,14100,0000003180,18355,1,003-07-0000018355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI / LON004,,,,,,3,,,,,,,,,,,,,,
1053.56,D,2021-03-19T00:00:00Z,14100,0000003181,18356,1,003-07-0000018356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI / LON004,,,,,,3,,,,,,,,,,,,,,
8116.06,D,2021-03-19T00:00:00Z,14100,0000003182,18357,1,003-07-0000018357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI / LON003,,,,,,3,,,,,,,,,,,,,,
540.13,D,2021-03-19T00:00:00Z,14100,0000003183,18358,1,003-07-0000018358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI / LON006,,,,,,3,,,,,,,,,,,,,,
181.15,D,2021-03-19T00:00:00Z,14100,0000003184,18359,1,003-07-0000018359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI / LON004,,,,,,3,,,,,,,,,,,,,,
2809.5,D,2021-03-19T00:00:00Z,14100,0000003185,18360,1,003-07-0000018360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI / LON004,,,,,,3,,,,,,,,,,,,,,
3130.13,D,2021-03-19T00:00:00Z,14100,0000003186,18361,1,003-07-0000018361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI / LON002,,,,,,3,,,,,,,,,,,,,,
1521.05,D,2021-03-19T00:00:00Z,14100,0000003187,18362,1,003-07-0000018362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI / BIR008,,,,,,3,,,,,,,,,,,,,,
307.7,D,2021-03-19T00:00:00Z,14100,0000003188,18363,1,003-07-0000018363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI / BIR001,,,,,,3,,,,,,,,,,,,,,
410.3,D,2021-03-19T00:00:00Z,14100,0000003189,18364,1,003-07-0000018364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI / BIR0101,,,,,,3,,,,,,,,,,,,,,
2107.13,D,2021-03-19T00:00:00Z,14100,0000003190,18365,1,003-07-0000018365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI / BIR002,,,,,,3,,,,,,,,,,,,,,
8346.32,D,2021-03-19T00:00:00Z,14100,0000003191,18366,1,003-07-0000018366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI / BIR003,,,,,,3,,,,,,,,,,,,,,
6859.98,D,2021-03-19T00:00:00Z,14100,0000003192,18367,1,003-07-0000018367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI / BIR005,,,,,,3,,,,,,,,,,,,,,
6296.04,D,2021-03-19T00:00:00Z,14100,0000003193,18368,1,003-07-0000018368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI / BIR004,,,,,,3,,,,,,,,,,,,,,
72.46,D,2021-03-19T00:00:00Z,14100,0000003194,18369,1,003-07-0000018369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SI / BIR006,,,,,,3,,,,,,,,,,,,,,
